id,WEBサイトのアドレス,会場(投稿),主催,開催年度,多言語対応の有無,バリアフリー対応の有無,組織委員会の認証の有無,画像等データの有無
3797,https://www.artscouncil-tokyo.jp/ja/events/19189/,"アーツカウンシル東京 - 3F ROOM302",東京都|アーツカウンシル東京|一般社団法人Ongoing,2017,有り,無し,なし,あり・チラシ画像
3802,https://www.yebizo.com/jp/program/detail/2018-01-18,"日仏会館 - 2階ギャラリー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,無し,,あり・チラシ画像
3803,https://www.yebizo.com/jp/program/detail/2018-01-19,"日仏会館 - ホール（日仏会館ホール）",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,無し,,あり・チラシ画像
3804,https://www.artscouncil-tokyo.jp/ja/events/14223/,仲町の家（足立区）,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,有り,無し,なし,あり・その他画像
3807,,小金井市立第四小学校,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション,2017,無し,無し,なし,あり・その他画像
3809,,小金井市立緑小学校|浴恩館公園,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション,2017,無し,無し,なし,あり・その他画像
3813,,小金井市立本町小学校,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション,2017,無し,無し,なし,あり・その他画像
3815,https://www.yebizo.com/jp/program/#screening,"東京都写真美術館 - 1F ホール",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,,あり・チラシ画像
3816,,"小金井アートスポットシャトー - 2F ギャラリー|小金井市立本町小学校",東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション,2017,無し,無し,なし,あり・その他画像
3819,https://www.yebizo.com/jp/program/#offsiteexhibition,"恵比寿ガーデンプレイス - センター広場",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,無し,,あり・チラシ画像
3821,https://www.artscouncil-tokyo.jp/ja/events/14378/,仲町の家（足立区）,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,有り,無し,なし,あり・その他画像
3822,https://www.artscouncil-tokyo.jp/ja/events/14378/,仲町の家（足立区）,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,有り,無し,なし,あり・その他画像
3824,https://www.artscouncil-tokyo.jp/ja/events/14378/,喫茶店サンローゼ（足立区）|エンブレムホステル西新井（足立区）,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,有り,無し,なし,あり・その他画像
3827,https://www.yebizo.com/jp/program/detail/2018-03-01,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3828,https://www.yebizo.com/jp/program/detail/2018-03-02,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3829,https://www.yebizo.com/jp/program/detail/2018-03-03,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3834,https://www.yebizo.com/jp/program/detail/2018-03-04,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3835,https://www.yebizo.com/jp/program/detail/2018-03-05,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3836,https://www.yebizo.com/jp/program/detail/2018-03-06,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3837,https://www.yebizo.com/jp/program/detail/2018-03-07,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3838,https://www.yebizo.com/jp/program/detail/2018-03-08,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3839,https://www.yebizo.com/jp/program/detail/2018-03-09,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3840,https://www.artscouncil-tokyo.jp/ja/events/14378/,"宿場町通り（足立区）|ココ・ グラン北千住|大門商店街（足立区）|千寿青葉中学校|千住曙児童遊園|学園通り商店街（足立区）|よしだや（足立区）",東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,有り,無し,なし,あり・その他画像
3841,https://www.yebizo.com/jp/program/detail/2018-03-10,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3842,https://www.yebizo.com/jp/program/detail/2018-03-11,"東京都写真美術館 - 2F ロビー",東京都|アーツカウンシル東京|日本経済新聞社,2017,有り,有り,なし,あり・チラシ画像
3850,https://www.artscouncil-tokyo.jp/ja/events/14378/,喫茶店サンローゼ（足立区）,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,有り,無し,なし,なし
3851,,"東京藝術大学 千住キャンパス - プロジェクトルーム★重複？",東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,無し,無し,なし,なし
3853,,"東京藝術大学 千住キャンパス - プロジェクトルーム3",東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,無し,無し,なし,なし
3855,,"東京藝術大学 千住キャンパス - プロジェクトルーム★重複？",東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,無し,無し,なし,なし
3856,,"SHIBAURA HOUSE - 5階 バードルーム",東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所,2016,無し,有り,なし,なし
3858,,"アーツカウンシル東京 - 3F ROOM302",東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所,2016,無し,有り,なし,なし
3859,,,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所,2016,無し,無し,なし,なし
3860,https://www.artscouncil-tokyo.jp/ja/events/17801/,"アーツカウンシル東京 - 3F ROOM302",東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所,2016,無し,有り,なし,なし
3863,https://www.artscouncil-tokyo.jp/ja/events/14537/,"千住公園|足立区立千寿桜堤中学校 - 体育館|足立区立千寿桜堤中学校 - 校庭",東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区,2016,有り,無し,なし,あり・チラシ画像
3866,,練馬区江古田,東京都|アーツカウンシル東京|一般社団法人指輪ホテル,2016,無し,無し,なし,なし
3868,https://www.artscouncil-tokyo.jp/ja/events/15078/,イベントスペース甲子,東京都|アーツカウンシル東京|一般社団法人指輪ホテル,2016,無し,無し,なし,なし
3871,,東京都内各所,東京都|アーツカウンシル東京|NPO法人場所と物語,2016,無し,無し,なし,なし
3872,https://www.artscouncil-tokyo.jp/ja/events/17719/,BIGFUN平和島,東京都|アーツカウンシル東京|NPO法人場所と物語,2016,無し,無し,なし,なし
3876,,定時制高校,東京都|アーツカウンシル東京|一般社団法人kuriya,2017,有り,無し,なし,なし
3878,,新宿区,東京都|アーツカウンシル東京|一般社団法人kuriya,2017,有り,無し,なし,なし
3880,https://www.artscouncil-tokyo.jp/ja/events/17483/,ナングロガル（大久保ネパール料理店）,東京都|アーツカウンシル東京|一般社団法人kuriya,2016,有り,無し,なし,なし
3882,,,東京都|アーツカウンシル東京|一般社団法人kuriya,2016,有り,無し,なし,なし
3884,,"Startup Hub Tokyo",東京都|アーツカウンシル東京,2017,無し,無し,なし,なし
3887,,かまいしこども園,"東京都|アーツカウンシル東京|特定非営利活動法人＠リアスNPOサポートセンター|特定非営利活動法人いわて連携復興センター|つながる湾プロジェクト運営委員会|えずこ芸術のまち創造実行委員会|福島県|いわき市|特定非営利活動法人 Wunder ground|いわき芸術交流館アリオス|森のはこ舟アートプロジェクト実行委員会",2016,無し,無し,なし,なし
3889,,かまいしこども園,"東京都|アーツカウンシル東京|特定非営利活動法人＠リアスNPOサポートセンター|特定非営利活動法人いわて連携復興センター|つながる湾プロジェクト運営委員会|えずこ芸術のまち創造実行委員会|福島県|いわき市|特定非営利活動法人 Wunder ground|いわき芸術交流館アリオス|森のはこ舟アートプロジェクト実行委員会",2016,無し,無し,なし,なし
3892,,かまいしこども園,"東京都|アーツカウンシル東京|特定非営利活動法人＠リアスNPOサポートセンター|特定非営利活動法人いわて連携復興センター|つながる湾プロジェクト運営委員会|えずこ芸術のまち創造実行委員会|福島県|いわき市|特定非営利活動法人 Wunder ground|いわき芸術交流館アリオス|森のはこ舟アートプロジェクト実行委員会",2017,無し,無し,なし,なし
3893,,"想起のインフォメーションセンター - シャトー１F codolabo|小金井市内各所|想起のインフォメーションセンター|フェスティバルコート（小金井市）|上水会館（小金井市）|ぬくい湯|上之原会館（小金井市）|caféアン|美術の森（小金井市）|くじら山（小金井市）|はけの森カフェ",東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション,2017,無し,無し,なし,あり・その他画像
3894,,岩手県釜石市|岩手県大槌町,"東京都|アーツカウンシル東京|特定非営利活動法人＠リアスNPOサポートセンター|特定非営利活動法人いわて連携復興センター|つながる湾プロジェクト運営委員会|えずこ芸術のまち創造実行委員会|福島県|いわき市|特定非営利活動法人 Wunder ground|いわき芸術交流館アリオス|森のはこ舟アートプロジェクト実行委員会",2016,無し,無し,なし,なし
3906,,"釜石情報交流センター 釜石PIT|岩手県釜石市鵜住居町根浜海岸","東京都|アーツカウンシル東京|特定非営利活動法人＠リアスNPOサポートセンター|特定非営利活動法人いわて連携復興センター|つながる湾プロジェクト運営委員会|えずこ芸術のまち創造実行委員会|福島県|いわき市|特定非営利活動法人 Wunder ground|いわき芸術交流館アリオス|森のはこ舟アートプロジェクト実行委員会",2016,無し,無し,なし,なし
